MovieID,MovieName,Duration,MovieLanguage,ReleaseYear,MovieKey,Movie_Rate
M4087,Real Women Have Curves ,90,English,2002,4087,2.7
M4088,Deadline Gallipoli ,197,English,2006,4088,4.1
M4089,Water ,117,Hindi,2005,4089,3.0
M4090,East Is East ,96,English,1999,4090,4.8
M4091,Whipped ,82,English,2000,4091,3.5
M4092,Kama Sutra: A Tale of Love ,109,English,1996,4092,4.9
M4093,Please Give ,90,English,2010,4093,2.1
M4094,Willy Wonka & the Chocolate Factory ,89,English,1971,4094,4.3
M4095,Warlock: The Armageddon ,98,English,1993,4095,3.3
M4096,8 Heads in a Duffel Bag ,95,English,1997,4096,2.9
M4097,Days of Heaven ,94,English,1978,4097,1.7
M4098,Thirteen Conversations About One Thing ,104,English,2001,4098,4.0
M4099,Jawbreaker ,87,English,1999,4099,2.7
M4100,Basquiat ,108,English,1996,4100,1.3
M4101,Frances Ha ,86,English,2012,4101,4.0
M4102,Tsotsi ,94,Zulu,2005,4102,4.3
M4103,Happiness ,134,English,1998,4103,3.8
M4104,DysFunktional Family ,89,English,2003,4104,1.9
M4105,Tusk ,102,English,2014,4105,2.5
M4106,Oldboy ,120,Korean,2003,4106,2.7
M4107,Letters to God ,110,English,2010,4107,4.3
M4108,Hobo with a Shotgun ,86,English,2011,4108,4.6
M4109,Compadres ,101,English,2016,4109,3.2
M4110,Freeway ,102,English,1996,4110,4.7
M4111,Love's Abiding Joy ,87,English,2006,4111,3.3
M4112,Fish Tank ,123,English,2009,4112,3.9
M4113,Damsels in Distress ,99,English,2011,4113,3.9
M4114,Creature ,173,English,2006,4114,1.8
M4115,Bachelorette ,87,English,2012,4115,1.6
M4116,BrainDead ,44,English,2006,4116,2.7
M4117,Brave New Girl ,120,English,2004,4117,4.7
M4118,Tim and Eric's Billion Dollar Movie ,93,English,2012,4118,3.2
M4119,The Gambler ,111,English,2014,4119,3.0
M4120,The Grand ,60,English,2006,4120,2.5
M4121,Summer Storm ,98,German,2004,4121,2.9
M4122,Fort McCoy ,100,English,2011,4122,3.6
M4123,Chain Letter ,88,English,2009,4123,4.1
M4124,Just Looking ,97,English,1999,4124,4.9
M4125,The Divide ,122,English,2011,4125,1.7
M4126,The Eclipse ,86,English,2009,4126,1.4
M4127,Demonic ,83,English,2015,4127,3.5
M4128,My Big Fat Independent Movie ,80,English,2005,4128,2.1
M4129,Alice in Wonderland ,108,English,2010,4129,1.9
M4130,The Deported ,90,English,2009,4130,2.1
M4131,Tanner Hall ,96,English,2009,4131,1.2
M4132,Open Road ,85,English,2013,4132,2.5
M4133,They Came Together ,83,English,2014,4133,4.0
M4134,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,80,English,2013,4134,3.4
M4135,Never Back Down 2: The Beatdown ,90,English,2011,4135,1.0
M4136,Point Blank ,92,English,1967,4136,2.4
M4137,Four Single Fathers ,100,Italian,2009,4137,2.7
M4138,Enter the Dangerous Mind ,88,English,2013,4138,2.5
M4139,Something Wicked ,95,English,2014,4139,3.0
M4140,AWOL-72 ,82,English,2015,4140,1.5
M4141,Iguana ,97,English,1988,4141,2.0
M4142,Cinderella ,105,English,2015,4142,3.1
M4143,Chicago Overcoat ,94,English,2009,4143,3.4
M4144,Barry Munday ,95,English,2010,4144,3.8
M4145,Central Station ,113,Portuguese,1998,4145,2.8
M4146,Pocketful of Miracles ,136,English,1961,4146,4.0
M4147,Close Range ,80,English,2015,4147,2.6
M4148,Boynton Beach Club ,105,English,2005,4148,2.2
M4149,Amnesiac ,90,English,2014,4149,3.7
M4150,Freakonomics ,93,English,2010,4150,4.9
M4151,The Omen ,107,English,1976,4151,3.1
M4152,High Tension ,89,French,2003,4152,2.0
M4153,Griff the Invisible ,90,English,2010,4153,2.6
M4154,Unnatural ,89,English,2015,4154,2.9
M4155,Hustle & Flow ,116,English,2005,4155,4.0
M4156,Some Like It Hot ,120,English,1959,4156,3.9
M4157,Friday the 13th Part VII: The New Blood ,88,English,1988,4157,4.5
M4158,The Wizard of Oz ,102,English,1939,4158,3.9
M4159,Young Frankenstein ,106,English,1974,4159,1.4
M4160,Diary of the Dead ,95,English,2007,4160,2.5
M4161,Lage Raho Munna Bhai ,144,Hindi,2006,4161,4.3
M4162,Ulee's Gold ,113,English,1997,4162,2.2
M4163,The Black Stallion ,118,English,1979,4163,1.6
M4164,Sardaar Ji ,141,Panjabi,2015,4164,3.9
M4165,Journey to Saturn ,90,Danish,2008,4165,1.5
M4166,Donovan's Reef ,109,English,1963,4166,3.3
M4167,The Dress ,95,Dutch,1996,4167,4.5
M4168,A Guy Named Joe ,122,English,1943,4168,4.3
M4169,Blazing Saddles ,93,English,1974,4169,2.1
M4170,Friday the 13th: The Final Chapter ,97,English,1984,4170,4.8
M4171,Ida ,82,Polish,2013,4171,4.8
M4172,Maurice ,140,English,1987,4172,2.0
M4173,Beer League ,86,English,2006,4173,4.0
M4174,The Astronaut's Wife ,109,English,1999,4174,3.3
M4175,Riding Giants ,105,English,2004,4175,1.3
M4176,Timecrimes ,66,Spanish,2007,4176,2.1
M4177,Silver Medallist ,99,Mandarin,2009,4177,3.5
M4178,Timber Falls ,100,English,2007,4178,4.4
M4179,Singin' in the Rain ,103,English,1952,4179,4.6
M4180,"Fat, Sick & Nearly Dead ",97,English,2010,4180,3.6
M4181,A Haunted House ,86,English,2013,4181,4.3
M4182,2016: Obama's America ,87,English,2012,4182,1.5
M4183,Halloween II ,119,English,2009,4183,2.6
M4184,That Thing You Do! ,149,English,1996,4184,4.7
M4185,Halloween III: Season of the Witch ,98,English,1982,4185,1.4
M4186,Escape from the Planet of the Apes ,98,English,1971,4186,3.0
M4187,Hud ,112,English,1963,4187,2.0
M4188,Kevin Hart: Let Me Explain ,75,English,2013,4188,4.7
M4189,My Own Private Idaho ,104,English,1991,4189,3.7
M4190,Garden State ,102,English,2004,4190,2.3
M4191,Before Sunrise ,105,English,1995,4191,3.6
M4192,Sur le seuil ,99,French,2003,4192,1.9
M4193,Jesus' Son ,107,English,1999,4193,4.4
M4194,Saving Face ,96,English,2004,4194,1.3
M4195,Brick Lane ,101,English,2007,4195,3.7
M4196,Robot & Frank ,89,English,2012,4196,2.5
M4197,My Life Without Me ,106,English,2003,4197,1.3
M4198,The Spectacular Now ,95,English,2013,4198,3.9
M4199,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,34,English,1990,4199,3.3
M4200,Religulous ,101,English,2008,4200,1.6
M4201,Fuel ,112,English,2008,4201,2.7
M4202,Valley of the Heart's Delight ,100,English,2006,4202,4.2
M4203,Dodgeball: A True Underdog Story ,92,English,2004,4203,1.7
M4204,Eye of the Dolphin ,100,English,2006,4204,2.7
M4205,8: The Mormon Proposition ,80,English,2010,4205,4.0
M4206,The Other End of the Line ,106,English,2008,4206,2.7
M4207,Anatomy ,103,German,2000,4207,2.5
M4208,Sleep Dealer ,90,Spanish,2008,4208,4.1
M4209,Super ,96,English,2010,4209,3.0
M4210,Christmas Mail ,89,English,2010,4210,2.1
M4211,Stung ,87,English,2015,4211,2.9
M4212,Antibirth ,94,English,2016,4212,1.2
M4213,Get on the Bus ,120,English,1996,4213,4.8
M4214,Thr3e ,101,English,2006,4214,3.5
M4215,Idiocracy ,84,English,2006,4215,2.7
M4216,The Rise of the Krays ,110,English,2015,4216,1.2
M4217,This Is England ,101,English,2006,4217,4.1
M4218,Alien Uprising ,101,English,2012,4218,3.9
M4219,Bathing Beauty ,101,English,1944,4219,1.3
M4220,Go for It! ,105,English,2011,4220,1.1
M4221,"Dancer, Texas Pop. 81 ",97,English,1998,4221,1.8
M4222,Show Boat ,108,English,1951,4222,2.0
M4223,Redemption Road ,95,English,2010,4223,1.1
M4224,The Calling ,108,English,2014,4224,3.2
M4225,The Brave Little Toaster ,90,English,1987,4225,2.2
M4226,Fantasia ,120,English,1940,4226,4.8
M4227,The French Connection ,104,English,1971,4227,2.4
M4228,8 Days ,90,English,2014,4228,1.3
M4229,Friday the 13th Part III ,91,English,1982,4229,2.7
M4230,Friday the 13th: A New Beginning ,92,English,1985,4230,3.9
M4231,The Last Sin Eater ,117,English,2007,4231,2.4
M4232,Do You Believe? ,120,English,2015,4232,1.2
M4233,Impact Point ,90,English,2008,4233,1.5
M4234,The Valley of Decision ,119,English,1945,4234,1.4
M4235,Eden ,90,English,2015,4235,1.6
M4236,Chicken Tikka Masala ,90,English,2005,4236,1.6
M4237,Always Woodstock ,97,English,2014,4237,3.7
M4238,Jack Brooks: Monster Slayer ,90,English,2007,4238,4.4
M4239,The Best Years of Our Lives ,172,English,1946,4239,1.0
M4240,Bully ,115,English,2001,4240,2.0
M4241,Elling ,89,Norwegian,2001,4241,3.0
M4242,Mi America ,125,English,2015,4242,1.2
M4243,[Rec] ,78,Spanish,2007,4243,1.9
M4244,Lies in Plain Sight ,89,English,2010,4244,3.4
M4245,Sharkskin ,100,English,2015,4245,5.0
M4246,Containment ,77,English,2015,4246,3.3
M4247,The Timber ,81,English,2015,4247,3.2
M4248,From Russia with Love ,115,English,1963,4248,2.8
M4249,The Toxic Avenger Part II ,96,English,1989,4249,4.0
M4250,In the Heat of the Night ,60,English,2006,4250,3.2
M4251,Sleeper ,89,English,1973,4251,3.4
M4252,It Follows ,100,English,2014,4252,1.6
M4253,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,88,English,1972,4253,2.8
M4254,To Kill a Mockingbird ,129,English,1962,4254,4.1
M4255,Mad Max 2: The Road Warrior ,87,English,1981,4255,1.6
M4256,The Legend of Drunken Master ,102,Cantonese,1994,4256,3.2
M4257,Lolita ,152,English,1962,4257,4.5
M4258,Boys Don't Cry ,118,English,1999,4258,3.5
M4259,Silent House ,86,English,2011,4259,2.3
M4260,The Lives of Others ,137,German,2006,4260,2.7
M4261,Courageous ,129,English,2011,4261,3.7
M4262,The Hustler ,134,English,1961,4262,2.7
M4263,Boom Town ,119,English,1940,4263,2.1
M4264,The Triplets of Belleville ,80,French,2003,4264,3.4
M4265,Smoke Signals ,89,English,1998,4265,2.1
M4266,American Splendor ,101,English,2003,4266,3.9
M4267,Before Sunset ,80,English,2004,4267,4.5
M4268,Amores Perros ,115,Spanish,2000,4268,2.4
M4269,Thirteen ,100,English,2003,4269,4.4
M4270,Gentleman's Agreement ,118,English,1947,4270,4.3
M4271,Winter's Bone ,100,English,2010,4271,4.5
M4272,Touching the Void ,106,English,2003,4272,2.9
M4273,Alexander's Ragtime Band ,106,English,1938,4273,2.2
M4274,Me and You and Everyone We Know ,91,English,2005,4274,5.0
M4275,Inside Job ,105,English,2010,4275,1.3
M4276,We Are Your Friends ,96,English,2015,4276,2.9
M4277,Ghost Dog: The Way of the Samurai ,116,English,1999,4277,3.7
M4278,Harsh Times ,116,English,2005,4278,3.2
M4279,Captive ,97,English,2015,4279,4.5
M4280,Full Frontal ,101,English,2002,4280,3.8
M4281,Witchboard ,98,English,1986,4281,3.8
M4282,Strangers with Candy ,22,English,2006,4282,1.8
M4283,Hamlet ,150,English,1996,4283,3.7
M4284,Shortbus ,101,English,2006,4284,3.0
M4285,Waltz with Bashir ,90,Hebrew,2008,4285,2.2
M4286,"The Book of Mormon Movie, Volume 1: The Journey ",120,English,2003,4286,3.5
M4287,No End in Sight ,102,English,2007,4287,4.7
M4288,The Diary of a Teenage Girl ,102,English,2015,4288,1.4
M4289,Get Real ,60,English,2006,4289,1.3
M4290,In the Shadow of the Moon ,100,English,2007,4290,4.1
M4291,Meek's Cutoff ,104,English,2010,4291,1.6
M4292,Inside Deep Throat ,89,English,2005,4292,1.2
M4293,Dinner Rush ,99,English,2000,4293,3.5
M4294,Clockwatchers ,96,English,1997,4294,1.7
M4295,The Virginity Hit ,86,English,2010,4295,1.6
M4296,Subway ,98,French,1985,4296,2.6
M4297,House of D ,96,English,2004,4297,4.5
M4298,Teeth ,94,English,2007,4298,1.9
M4299,Six-String Samurai ,91,English,1998,4299,3.4
M4300,Hum To Mohabbat Karega ,107,Hindi,2000,4300,3.0094669848846456
M4301,It's All Gone Pete Tong ,90,English,2004,4301,3.3
M4302,Saint John of Las Vegas ,85,English,2009,4302,3.2
M4303,24 7: Twenty Four Seven ,96,English,1997,4303,5.0
M4304,Stonewall ,129,English,2015,4304,4.7
M4305,Eureka ,60,English,2006,4305,1.6
M4306,Roadside Romeo ,93,Hindi,2008,4306,4.5
M4307,This Thing of Ours ,100,English,2003,4307,2.4
M4308,The Lost Medallion: The Adventures of Billy Stone ,97,English,2013,4308,1.0
M4309,The Last Five Years ,94,English,2014,4309,1.2
M4310,The Missing Person ,95,English,2009,4310,4.7
M4311,Return of the Living Dead III ,97,English,1993,4311,2.0
M4312,London ,92,English,2005,4312,4.6
M4313,Sherrybaby ,96,English,2006,4313,4.1
M4314,Stealing Harvard ,85,English,2002,4314,3.3
M4315,Circle ,87,English,2015,4315,1.8
M4316,Eden Lake ,91,English,2008,4316,3.4
M4317,Plush ,99,English,2013,4317,3.1
M4318,Vampire Killers ,88,English,2009,4318,3.2
M4319,Gangster's Paradise: Jerusalema ,119,English,2008,4319,3.2
M4320,Freeze Frame ,99,English,2004,4320,1.3
M4321,Grave Encounters ,92,English,2011,4321,4.4
M4322,Stitches ,86,English,2012,4322,2.5
M4323,Nine Dead ,83,English,2010,4323,1.3
M4324,"To Be Frank, Sinatra at 100 ",81,English,2015,4324,4.7
M4325,Bananas ,82,English,1971,4325,1.3
M4326,Supercapitalist ,102,English,2012,4326,4.5
M4327,Rockaway ,90,English,2007,4327,3.8
M4328,Wings ,30,English,2006,4328,4.4
M4329,The Lady from Shanghai ,92,English,1947,4329,1.0
M4330,No Man's Land: The Rise of Reeker ,88,English,2008,4330,1.2
M4331,Highway ,97,English,2002,4331,1.6
M4332,Small Apartments ,96,English,2012,4332,2.1
M4333,Coffee Town ,87,English,2013,4333,2.9
M4334,The Ghastly Love of Johnny X ,106,English,2012,4334,1.4
M4335,All Is Bright ,107,English,2013,4335,4.0
M4336,The Torture Chamber of Dr. Sadism ,80,German,1967,4336,2.2
M4337,Straight A's ,91,English,2013,4337,3.4
M4338,A Funny Thing Happened on the Way to the Forum ,99,English,1966,4338,3.3
M4339,Slacker Uprising ,102,English,2007,4339,3.7
M4340,The Legend of Hell's Gate: An American Conspiracy ,108,English,2011,4340,2.8
M4341,The Walking Deceased ,88,English,2015,4341,1.1
M4342,The Curse of Downers Grove ,89,English,2015,4342,2.0
M4343,Shark Lake ,92,English,2015,4343,3.0
M4344,River's Edge ,99,English,1986,4344,1.5
M4345,Northfork ,103,English,2003,4345,4.9
M4346,The Marine 4: Moving Target ,90,English,2015,4346,3.0
M4347,Buried ,95,English,2010,4347,2.0
M4348,Submarine ,97,English,2010,4348,2.8
M4349,The Square ,108,Arabic,2013,4349,2.9
M4350,One to Another ,95,French,2006,4350,1.1
M4351,Carrie ,100,English,2013,4351,3.9
M4352,ABCD (Any Body Can Dance) ,160,Hindi,2013,4352,1.4
M4353,A Nightmare on Elm Street ,101,English,1984,4353,4.4
M4354,Man on Wire ,90,English,2008,4354,1.3
M4355,Abandoned ,86,English,2015,4355,1.6
M4356,Brotherly Love ,89,English,2015,4356,4.0
M4357,The Last Exorcism ,87,English,2010,4357,4.4
M4358,Nowhere Boy ,98,English,2009,4358,3.6
M4359,A Streetcar Named Desire ,125,English,1951,4359,4.5
M4360,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,95,English,1964,4360,4.2
M4361,El crimen del padre Amaro ,118,Spanish,2002,4361,2.9
M4362,Beasts of the Southern Wild ,93,English,2012,4362,4.9
M4363,Battle for the Planet of the Apes ,96,English,1973,4363,1.5
M4364,Songcatcher ,109,English,2000,4364,4.5
M4365,Higher Ground ,109,English,2011,4365,1.2
M4366,Vaalu ,155,Tamil,2015,4366,2.6
M4367,The Greatest Movie Ever Sold ,90,English,2011,4367,2.6
M4368,Ed and His Dead Mother ,93,English,1993,4368,2.4
M4369,Travelers and Magicians ,108,Dzongkha,2003,4369,3.2
M4370,Hang 'Em High ,114,English,1968,4370,3.1
M4371,Deadline - U.S.A. ,87,English,1952,4371,4.2
M4372,Sublime ,113,English,2007,4372,1.9
M4373,A Beginner's Guide to Snuff ,87,English,2016,4373,1.5
M4374,Independence Daysaster ,90,English,2013,4374,4.3
M4375,Dysfunctional Friends ,111,English,2012,4375,2.0
M4376,Run Lola Run ,81,German,1998,4376,3.1
M4377,May ,93,English,2002,4377,1.7
M4378,Against the Wild ,90,English,2013,4378,2.1
M4379,Living Dark: The Story of Ted the Caver ,112,English,2013,4379,1.7
M4380,Under the Same Moon ,106,Spanish,2007,4380,3.9
M4381,Conquest of the Planet of the Apes ,88,English,1972,4381,3.3
M4382,In the Bedroom ,138,English,2001,4382,2.6
M4383,I Spit on Your Grave ,105,English,2010,4383,2.7
M4384,"Happy, Texas ",98,English,1999,4384,3.7
M4385,My Summer of Love ,86,English,2004,4385,4.1
M4386,The Lunchbox ,104,Hindi,2013,4386,4.3
M4387,Yes ,100,English,2004,4387,4.0
M4388,You Can't Take It with You ,126,English,1938,4388,3.4
M4389,From Here to Eternity ,118,English,1953,4389,2.3
M4390,She Wore a Yellow Ribbon ,103,English,1949,4390,4.5
M4391,Grace Unplugged ,102,English,2013,4391,4.3
M4392,Foolish ,84,English,1999,4392,4.3
M4393,N-Secure ,107,English,2010,4393,3.0094669848846456
M4394,Caramel ,95,Arabic,2007,4394,4.8
M4395,Out of the Dark ,92,English,2014,4395,2.9
M4396,The Bubble ,90,Hebrew,2006,4396,4.6
M4397,The Conversation ,113,English,1974,4397,1.3
M4398,Dil Jo Bhi Kahey... ,107,English,2005,4398,3.0094669848846456
M4399,Mississippi Mermaid ,123,French,1969,4399,2.2
M4400,I Love Your Work ,111,English,2003,4400,3.9
M4401,Cabin Fever ,99,English,2016,4401,4.5
M4402,Dawn of the Dead ,110,English,2004,4402,4.1
M4403,Waitress ,108,English,2007,4403,4.0
M4404,Bloodsport ,92,English,1988,4404,3.0
M4405,Mr. Smith Goes to Washington ,120,English,1939,4405,4.1
M4406,Kids ,91,English,1995,4406,2.8
M4407,The Squid and the Whale ,88,English,2005,4407,3.1
M4408,Kissing Jessica Stein ,97,English,2001,4408,1.9
M4409,"A Woman, a Gun and a Noodle Shop ",95,Mandarin,2009,4409,2.3
M4410,Kickboxer: Vengeance ,90,English,2016,4410,1.1
M4411,Spellbound ,95,English,1945,4411,1.4
M4412,Exotica ,103,English,1994,4412,3.1
M4413,Buffalo '66 ,110,English,1998,4413,5.0
M4414,Insidious ,103,English,2010,4414,2.8
M4415,Repo Man ,92,English,1984,4415,5.0
M4416,Nine Queens ,114,Spanish,2000,4416,1.9
M4417,The Gatekeepers ,101,Hebrew,2012,4417,1.2
M4418,The Ballad of Jack and Rose ,112,English,2005,4418,3.2
M4419,The To Do List ,104,English,2013,4419,2.0
M4420,Killing Zoe ,99,English,1993,4420,1.1
M4421,The Believer ,98,English,2001,4421,4.4
M4422,Snow Angels ,107,English,2007,4422,3.2
M4423,Unsullied ,93,English,2014,4423,4.2
M4424,Session 9 ,100,English,2001,4424,4.5
M4425,I Want Someone to Eat Cheese With ,80,English,2006,4425,1.5
M4426,Mooz-Lum ,94,English,2010,4426,4.3
M4427,Hatchet ,93,English,2006,4427,4.4
M4428,Modern Times ,87,English,1936,4428,2.7
M4429,Stolen Summer ,91,English,2002,4429,3.8
M4430,My Name Is Bruce ,84,English,2007,4430,2.5
M4431,The Salon ,90,English,2005,4431,1.7
M4432,Road Hard ,98,English,2015,4432,1.8
M4433,Forty Shades of Blue ,108,English,2005,4433,1.5
M4434,Amigo ,124,English,2010,4434,1.3
M4435,Pontypool ,95,English,2008,4435,1.5
M4436,Trucker ,90,English,2008,4436,2.2
M4437,Me You and Five Bucks ,93,English,2015,4437,3.7
M4438,The Lords of Salem ,101,English,2012,4438,1.3
M4439,Housebound ,107,English,2014,4439,4.5
M4440,Wal-Mart: The High Cost of Low Price ,20,English,2005,4440,2.9
M4441,Fetching Cody ,87,English,2005,4441,1.9
M4442,Once Upon a Time in Queens ,98,English,2013,4442,1.1
M4443,Closer to the Moon ,112,English,2014,4443,2.4
M4444,Mutant World ,82,English,2014,4444,2.1
M4445,Growing Up Smith ,102,English,2015,4445,2.2
M4446,Checkmate ,97,English,2015,4446,1.7
M4447,Jack Reacher ,130,English,2012,4447,4.3
M4448,#Horror ,101,English,2015,4448,3.3
M4449,Wind Walkers ,93,English,2015,4449,1.8
M4450,Snow White and the Seven Dwarfs ,83,English,1937,4450,2.7
M4451,The Holy Girl ,106,Spanish,2004,4451,1.9
M4452,Shalako ,113,English,1968,4452,5.0
M4453,Incident at Loch Ness ,94,English,2004,4453,3.1
M4454,The Dog Lover ,101,English,2016,4454,3.1
M4455,Girl House ,99,English,2014,4455,2.6
M4456,The Blue Room ,76,French,2014,4456,2.0
M4457,House at the End of the Drive ,91,English,2014,4457,3.3
M4458,Batman: The Movie ,105,English,1966,4458,4.5
M4459,"Lock, Stock and Two Smoking Barrels ",120,English,1998,4459,4.3
M4460,The Ballad of Gregorio Cortez ,105,English,1982,4460,2.8
M4461,The Streets of San Francisco ,120,English,2006,4461,1.1
M4462,The Celebration ,105,Danish,1998,4462,3.6
M4463,Trees Lounge ,95,English,1996,4463,4.5
M4464,Journey from the Fall ,135,Vietnamese,2006,4464,3.9
M4465,The Basket ,105,English,1999,4465,2.0
M4466,Eddie: The Sleepwalking Cannibal ,83,English,2012,4466,2.2
M4467,Mercury Rising ,111,English,1998,4467,3.4
M4468,Space: Above and Beyond ,60,English,2006,4468,3.0
M4469,Queen of the Mountains ,135,English,2014,4469,2.7
M4470,Def-Con 4 ,88,English,1985,4470,3.7
M4471,The Hebrew Hammer ,87,English,2003,4471,1.0
M4472,Neal 'N' Nikki ,97,English,2005,4472,1.3
M4473,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,82,English,2010,4473,1.6
M4474,Forget Me Not ,103,English,2009,4474,2.8
M4475,Rebecca ,130,English,1940,4475,2.5
M4476,Friday the 13th Part 2 ,87,English,1981,4476,3.4
M4477,The Lost Weekend ,101,English,1945,4477,2.9
M4478,C.H.U.D. ,96,English,1984,4478,2.4
M4479,Filly Brown ,80,English,2012,4479,3.3
M4480,The Lion of Judah ,87,English,2011,4480,3.1
M4481,Niagara ,92,English,1953,4481,2.1
M4482,How Green Was My Valley ,118,English,1941,4482,2.5
M4483,The Girlfriend Experience ,27,English,2006,4483,3.2
M4484,Da Sweet Blood of Jesus ,123,English,2014,4484,3.5
M4485,"Sex, Lies, and Videotape ",100,English,1989,4485,2.1
M4486,Saw ,103,English,2004,4486,1.1
M4487,Super Troopers ,100,English,2001,4487,1.4
M4488,The Algerian ,99,English,2014,4488,4.2
M4489,The Amazing Catfish ,89,Spanish,2013,4489,1.0
M4490,The Day the Earth Stood Still ,104,English,2008,4490,3.2
M4491,Monsoon Wedding ,114,Hindi,2001,4491,3.1
M4492,You Can Count on Me ,111,English,2000,4492,1.8
M4493,The Trouble with Harry ,99,English,1955,4493,2.4
M4494,Lucky Number Slevin ,110,English,2006,4494,3.9
M4495,But I'm a Cheerleader ,85,English,1999,4495,3.1
M4496,Home Run ,113,English,2013,4496,2.0
M4497,Reservoir Dogs ,99,English,1992,4497,2.1
M4498,The Blue Bird ,83,English,1940,4498,3.7
M4499,"The Good, the Bad and the Ugly ",142,Italian,1966,4499,2.6
M4500,The Second Mother ,112,Portuguese,2015,4500,2.1
M4501,Blue Like Jazz ,108,English,2012,4501,4.5
M4502,Down and Out with the Dolls ,88,English,2001,4502,5.0
M4503,"Pink Ribbons, Inc. ",97,English,2011,4503,2.8
M4504,Certifiably Jonathan ,85,English,2007,4504,4.8
M4505,Q ,103,French,2011,4505,1.2
M4506,The Knife of Don Juan ,110,Spanish,2013,4506,4.8
M4507,Grand Theft Parsons ,88,English,2003,4507,3.3
M4508,Extreme Movie ,76,English,2008,4508,2.8
M4509,The Charge of the Light Brigade ,100,English,1936,4509,3.2
M4510,Below Zero ,99,English,2011,4510,1.8
M4511,Crowsnest ,84,English,2012,4511,3.0
M4512,Airborne ,91,English,1993,4512,4.1
M4513,Cotton Comes to Harlem ,97,English,1970,4513,2.2
M4514,The Wicked Within ,84,English,2015,4514,1.4
M4515,Bleeding Hearts ,100,English,2015,4515,3.1
M4516,Waiting... ,94,English,2005,4516,3.5
M4517,Dead Man's Shoes ,90,English,2004,4517,1.8
M4518,Wolf Creek ,107,English,2006,4518,3.0094669848846456
M4519,From a Whisper to a Scream ,92,English,1987,4519,3.2
M4520,Sex with Strangers ,105,English,2002,4520,2.2
M4521,Dracula: Pages from a Virgin's Diary ,73,English,2002,4521,4.0
M4522,Faith Like Potatoes ,116,Zulu,2006,4522,2.9
M4523,Beyond the Black Rainbow ,110,English,2010,4523,2.8
M4524,The Raid: Redemption ,102,Indonesian,2011,4524,4.6
M4525,The Dead Undead ,89,English,2010,4525,1.1
M4526,The Vatican Exorcisms ,76,English,2013,4526,4.6
M4527,Casablanca ,82,English,1942,4527,4.8
M4528,Lake Mungo ,89,English,2008,4528,2.6
M4529,Rocket Singh: Salesman of the Year ,150,Hindi,2009,4529,2.7
M4530,Silent Running ,89,English,1972,4530,4.6
M4531,Rocky ,145,English,1976,4531,2.7
M4532,The Sleepwalker ,91,English,2014,4532,3.2
M4533,The Fog ,89,English,1980,4533,1.5
M4534,Tom Jones ,121,English,1963,4534,2.1
M4535,Unfriended ,83,English,2014,4535,1.9
M4536,Taxi Driver ,110,English,1976,4536,4.9
M4537,The Howling ,91,English,1981,4537,1.1
M4538,Dr. No ,110,English,1962,4538,2.8
M4539,Chernobyl Diaries ,86,English,2012,4539,3.6
M4540,Hellraiser ,86,English,1987,4540,3.8
M4541,God's Not Dead 2 ,120,English,2016,4541,2.6
M4542,Cry_Wolf ,90,English,2005,4542,2.9
M4543,Godzilla 2000 ,99,Japanese,1999,4543,3.9
M4544,Blue Valentine ,112,English,2010,4544,4.7
M4545,Transamerica ,103,English,2005,4545,2.0
M4546,The Devil Inside ,83,English,2012,4546,2.0
M4547,Beyond the Valley of the Dolls ,109,English,1970,4547,1.1
M4548,Love Me Tender ,89,English,1956,4548,3.5
M4549,An Inconvenient Truth ,96,English,2006,4549,4.5
M4550,Sands of Iwo Jima ,109,English,1949,4550,5.0
M4551,Shine a Light ,122,English,2008,4551,1.8
M4552,The Green Inferno ,100,English,2013,4552,3.9
M4553,Departure ,109,English,2015,4553,3.4
M4554,The Sessions ,95,English,2012,4554,1.9
M4555,"Food, Inc. ",94,English,2008,4555,1.5
M4556,October Baby ,107,English,2011,4556,1.5
M4557,Next Stop Wonderland ,104,English,1998,4557,4.2
M4558,Juno ,96,English,2007,4558,2.7
M4559,The Skeleton Twins ,93,English,2014,4559,4.0
M4560,Martha Marcy May Marlene ,102,English,2011,4560,3.7
M4561,Obvious Child ,84,English,2014,4561,3.4
M4562,Frozen River ,97,English,2008,4562,2.2
M4563,20 Feet from Stardom ,91,English,2013,4563,4.8
M4564,Two Girls and a Guy ,84,English,1997,4564,2.2
M4565,Walking and Talking ,86,English,1996,4565,1.6
M4566,The Full Monty ,91,English,1997,4566,3.5
M4567,Who Killed the Electric Car? ,92,English,2006,4567,3.4
M4568,The Broken Hearts Club: A Romantic Comedy ,94,English,2000,4568,1.5
M4569,Bubba Ho-Tep ,92,English,2002,4569,3.9
M4570,Goosebumps ,103,English,2015,4570,3.5
M4571,Slam ,100,English,1998,4571,1.3
M4572,Brigham City ,119,English,2001,4572,3.6
M4573,Fiza ,167,Hindi,2000,4573,2.8
M4574,History of the World: Part I ,92,English,1981,4574,3.4
M4575,Orgazmo ,92,English,1997,4575,3.8
M4576,All the Real Girls ,108,English,2003,4576,4.0
M4577,Dream with the Fishes ,97,English,1997,4577,4.1
